parameter,branch,compliance_model,parameter_value,baseline_parameter_value,delta_parameter,relative_parameter_change,metric,metric_value,baseline_metric_value,delta_metric,relative_metric_change,sensitivity
beta,rpa,constant,0.36,0.6,-0.24,-0.4,mpa_mean,816.2410928220334,812.7413177002337,3.499775121799644,0.00430613658439656,-0.010765341460991399
beta,rpa,constant,0.36,0.6,-0.24,-0.4,rpa_split,0.49900534963595317,0.5,-0.000994650364046834,-0.001989300728093668,0.00497325182023417
beta,rpa,constant,0.36,0.6,-0.24,-0.4,lpa_split,0.5009946503640468,0.5,0.0009946503640467785,0.001989300728093557,-0.004973251820233893
beta,rpa,constant,0.38,0.6,-0.21999999999999997,-0.36666666666666664,mpa_systolic,3940.1413860002876,3930.6512619063146,9.490124093973009,0.0024143897439963735,-0.006584699301808292
beta,rpa,constant,0.38,0.6,-0.21999999999999997,-0.36666666666666664,mpa_diastolic,4.460902467447507,4.679746225352589,-0.21884375790508148,-0.04676402252743801,0.12753824325664914
beta,rpa,constant,0.38,0.6,-0.21999999999999997,-0.36666666666666664,mpa_mean,815.3883176358871,812.7413177002337,2.6469999356534117,0.0032568787608134304,-0.008882396620400265
beta,rpa,constant,0.38,0.6,-0.21999999999999997,-0.36666666666666664,rpa_split,0.49914654533324887,0.5,-0.00085345466675113,-0.00170690933350226,0.004655207273187982
beta,rpa,constant,0.38,0.6,-0.21999999999999997,-0.36666666666666664,lpa_split,0.5008534546667511,0.5,0.00085345466675113,0.00170690933350226,-0.004655207273187982
beta,rpa,constant,0.4,0.6,-0.19999999999999996,-0.33333333333333326,mpa_systolic,3942.2043523296065,3930.6512619063146,11.553090423291906,0.0029392305888996132,-0.008817691766698842
beta,rpa,constant,0.4,0.6,-0.19999999999999996,-0.33333333333333326,mpa_diastolic,4.4169596639723245,4.679746225352589,-0.26278656138026424,-0.05615401962538363,0.16846205887615093
beta,rpa,constant,0.4,0.6,-0.19999999999999996,-0.33333333333333326,mpa_mean,815.9781295830206,812.7413177002337,3.236811882786924,0.003982585617704216,-0.011947756853112652
beta,rpa,constant,0.4,0.6,-0.19999999999999996,-0.33333333333333326,rpa_split,0.4989269109941723,0.5,-0.0010730890058276987,-0.0021461780116553975,0.006438534034966194
beta,rpa,constant,0.4,0.6,-0.19999999999999996,-0.33333333333333326,lpa_split,0.5010730890058277,0.5,0.0010730890058276987,0.0021461780116553975,-0.006438534034966194
beta,rpa,constant,0.42,0.6,-0.18,-0.3,mpa_systolic,3939.2385894922963,3930.6512619063146,8.587327585981711,0.00218470859249339,-0.007282361974977967
beta,rpa,constant,0.42,0.6,-0.18,-0.3,mpa_diastolic,4.503575874681084,4.679746225352589,-0.1761703506715051,-0.0376452786514576,0.12548426217152533
beta,rpa,constant,0.42,0.6,-0.18,-0.3,mpa_mean,815.1494373525644,812.7413177002337,2.408119652330697,0.0029629595541479444,-0.009876531847159815
beta,rpa,constant,0.42,0.6,-0.18,-0.3,rpa_split,0.4991213559904211,0.5,-0.0008786440095788772,-0.0017572880191577545,0.0058576267305258485
beta,rpa,constant,0.42,0.6,-0.18,-0.3,lpa_split,0.5008786440095789,0.5,0.0008786440095789327,0.0017572880191578655,-0.005857626730526219
beta,rpa,constant,0.44,0.6,-0.15999999999999998,-0.26666666666666666,mpa_systolic,3936.8617432874075,3930.6512619063146,6.2104813810929045,0.0015800133278882904,-0.005925049979581089
beta,rpa,constant,0.44,0.6,-0.15999999999999998,-0.26666666666666666,mpa_diastolic,4.562347004825071,4.679746225352589,-0.11739922052751783,-0.025086663864699748,0.09407498949262405
beta,rpa,constant,0.44,0.6,-0.15999999999999998,-0.26666666666666666,mpa_mean,814.4852632201465,812.7413177002337,1.7439455199128133,0.0021457571824298944,-0.008046589434112104
beta,rpa,constant,0.44,0.6,-0.15999999999999998,-0.26666666666666666,rpa_split,0.499314213775325,0.5,-0.0006857862246750224,-0.0013715724493500447,0.005143396685062668
beta,rpa,constant,0.44,0.6,-0.15999999999999998,-0.26666666666666666,lpa_split,0.500685786224675,0.5,0.0006857862246749669,0.0013715724493499337,-0.0051433966850622514
beta,rpa,constant,0.46,0.6,-0.13999999999999996,-0.23333333333333328,mpa_systolic,3936.6168115169316,3930.6512619063146,5.965549610617018,0.001517700048445357,-0.006504428779051531
beta,rpa,constant,0.46,0.6,-0.13999999999999996,-0.23333333333333328,mpa_diastolic,4.573742816785043,4.679746225352589,-0.10600340856754542,-0.022651529263119124,0.09707798255622484
beta,rpa,constant,0.46,0.6,-0.13999999999999996,-0.23333333333333328,mpa_mean,814.4234176350814,812.7413177002337,1.6820999348476562,0.002069662139987414,-0.008869980599946061
beta,rpa,constant,0.46,0.6,-0.13999999999999996,-0.23333333333333328,rpa_split,0.49927366906861526,0.5,-0.0007263309313847444,-0.0014526618627694887,0.006225693697583525
beta,rpa,constant,0.46,0.6,-0.13999999999999996,-0.23333333333333328,lpa_split,0.5007263309313847,0.5,0.0007263309313847444,0.0014526618627694887,-0.006225693697583525
beta,rpa,constant,0.48,0.6,-0.12,-0.2,mpa_systolic,3935.748105267425,3930.6512619063146,5.096843361110587,0.0012966918257303459,-0.006483459128651729
beta,rpa,constant,0.48,0.6,-0.12,-0.2,mpa_diastolic,4.595910924398178,4.679746225352589,-0.08383530095441039,-0.017914497264879772,0.08957248632439886
beta,rpa,constant,0.48,0.6,-0.12,-0.2,mpa_mean,814.18099605964,812.7413177002337,1.4396783594063436,0.0017713857140671976,-0.008856928570335987
beta,rpa,constant,0.48,0.6,-0.12,-0.2,rpa_split,0.4993575548776924,0.5,-0.0006424451223076,-0.0012848902446152,0.006424451223076
beta,rpa,constant,0.48,0.6,-0.12,-0.2,lpa_split,0.5006424451223076,0.5,0.0006424451223076,0.0012848902446152,-0.006424451223076
beta,rpa,constant,0.5,0.6,-0.09999999999999998,-0.16666666666666663,mpa_systolic,3935.4387572588194,3930.6512619063146,4.78749535250472,0.00121799036177604,-0.007307942170656242
beta,rpa,constant,0.5,0.6,-0.09999999999999998,-0.16666666666666663,mpa_diastolic,4.606485759952146,4.679746225352589,-0.07326046540044295,-0.015654794485126862,0.0939287669107612
beta,rpa,constant,0.5,0.6,-0.09999999999999998,-0.16666666666666663,mpa_mean,814.0984786008436,812.7413177002337,1.3571609006098697,0.0016698559197779535,-0.010019135518667724
beta,rpa,constant,0.5,0.6,-0.09999999999999998,-0.16666666666666663,rpa_split,0.49935162442420095,0.5,-0.0006483755757990539,-0.0012967511515981078,0.007780506909588649
beta,rpa,constant,0.5,0.6,-0.09999999999999998,-0.16666666666666663,lpa_split,0.5006483755757991,0.5,0.0006483755757991094,0.0012967511515982189,-0.007780506909589315
beta,rpa,constant,0.52,0.6,-0.07999999999999996,-0.13333333333333328,mpa_systolic,3933.7312209753522,3930.6512619063146,3.0799590690376135,0.0007835747472401999,-0.005876810604301502
beta,rpa,constant,0.52,0.6,-0.07999999999999996,-0.13333333333333328,mpa_diastolic,4.635121960784173,4.679746225352589,-0.04462426456841584,-0.00953561633890814,0.07151712254181108
beta,rpa,constant,0.52,0.6,-0.07999999999999996,-0.13333333333333328,mpa_mean,813.6152058675973,812.7413177002337,0.8738881673635888,0.0010752353157538227,-0.008064264868153674
beta,rpa,constant,0.52,0.6,-0.07999999999999996,-0.13333333333333328,rpa_split,0.4995662858390217,0.5,-0.0004337141609783157,-0.0008674283219566314,0.006505712414674738
beta,rpa,constant,0.52,0.6,-0.07999999999999996,-0.13333333333333328,lpa_split,0.5004337141609783,0.5,0.0004337141609782602,0.0008674283219565204,-0.006505712414673906
beta,rpa,constant,0.54,0.6,-0.05999999999999994,-0.09999999999999991,mpa_systolic,3932.431107801311,3930.6512619063146,1.7798458949964697,0.0004528119582232456,-0.00452811958223246
beta,rpa,constant,0.54,0.6,-0.05999999999999994,-0.09999999999999991,mpa_diastolic,4.654776558134895,4.679746225352589,-0.024969667217694003,-0.005335688307716451,0.05335688307716456
beta,rpa,constant,0.54,0.6,-0.05999999999999994,-0.09999999999999991,mpa_mean,813.2467925746506,812.7413177002337,0.5054748744169046,0.0006219382027324724,-0.006219382027324729
beta,rpa,constant,0.54,0.6,-0.05999999999999994,-0.09999999999999991,rpa_split,0.49974075604464285,0.5,-0.00025924395535714684,-0.0005184879107142937,0.005184879107142941
beta,rpa,constant,0.54,0.6,-0.05999999999999994,-0.09999999999999991,lpa_split,0.5002592439553571,0.5,0.00025924395535714684,0.0005184879107142937,-0.005184879107142941
beta,rpa,constant,0.56,0.6,-0.039999999999999925,-0.06666666666666654,mpa_systolic,3932.3766081802687,3930.6512619063146,1.7253462739540737,0.00043894666786523903,-0.006584200017978598
beta,rpa,constant,0.56,0.6,-0.039999999999999925,-0.06666666666666654,mpa_diastolic,4.6572071920200795,4.679746225352589,-0.022539033332509284,-0.004816293928590351,0.07224440892885539
beta,rpa,constant,0.56,0.6,-0.039999999999999925,-0.06666666666666654,mpa_mean,813.2325213106518,812.7413177002337,0.491203610418097,0.0006043787853778949,-0.00906568178066844
beta,rpa,constant,0.56,0.6,-0.039999999999999925,-0.06666666666666654,rpa_split,0.49973844413105617,0.5,-0.0002615558689438302,-0.0005231117378876604,0.007846676068314922
beta,rpa,constant,0.56,0.6,-0.039999999999999925,-0.06666666666666654,lpa_split,0.5002615558689438,0.5,0.0002615558689438302,0.0005231117378876604,-0.007846676068314922
beta,rpa,constant,0.58,0.6,-0.020000000000000018,-0.03333333333333337,mpa_systolic,3931.1235620973416,3930.6512619063146,0.4723001910269886,0.00012015825357091822,-0.003604747607127543
beta,rpa,constant,0.58,0.6,-0.020000000000000018,-0.03333333333333337,mpa_diastolic,4.673121647849817,4.679746225352589,-0.006624577502771345,-0.0014155847739953519,0.042467543219860515
beta,rpa,constant,0.58,0.6,-0.020000000000000018,-0.03333333333333337,mpa_mean,812.8749231070905,812.7413177002337,0.13360540685675915,0.00016438859935756004,-0.0049316579807267965
beta,rpa,constant,0.58,0.6,-0.020000000000000018,-0.03333333333333337,rpa_split,0.49993584727538093,0.5,-6.415272461907096e-05,-0.0001283054492381419,0.0038491634771442534
beta,rpa,constant,0.58,0.6,-0.020000000000000018,-0.03333333333333337,lpa_split,0.500064152724619,0.5,6.415272461901544e-05,0.0001283054492380309,-0.0038491634771409228
beta,rpa,constant,0.6,0.6,0.0,0.0,mpa_systolic,3930.6512619063146,3930.6512619063146,0.0,0.0,0.0
beta,rpa,constant,0.6,0.6,0.0,0.0,mpa_diastolic,4.679746225352589,4.679746225352589,0.0,0.0,0.0
beta,rpa,constant,0.6,0.6,0.0,0.0,mpa_mean,812.7413177002337,812.7413177002337,0.0,0.0,0.0
beta,rpa,constant,0.6,0.6,0.0,0.0,rpa_split,0.5,0.5,0.0,0.0,0.0
beta,rpa,constant,0.6,0.6,0.0,0.0,lpa_split,0.5,0.5,0.0,0.0,0.0
beta,rpa,constant,0.62,0.6,0.020000000000000018,0.03333333333333337,mpa_systolic,3930.301541251856,3930.6512619063146,-0.34972065445845146,-8.89726997273326e-05,-0.0026691809918199753
beta,rpa,constant,0.62,0.6,0.020000000000000018,0.03333333333333337,mpa_diastolic,4.683773514069811,4.679746225352589,0.004027288717222355,0.0008605784423532334,0.025817353270596977
beta,rpa,constant,0.62,0.6,0.020000000000000018,0.03333333333333337,mpa_mean,812.6416730851331,812.7413177002337,-0.09964461510060119,-0.00012260311236859435,-0.0036780933710578267
beta,rpa,constant,0.62,0.6,0.020000000000000018,0.03333333333333337,rpa_split,0.5000570917016459,0.5,5.709170164591715e-05,0.0001141834032918343,0.0034255020987550254
beta,rpa,constant,0.62,0.6,0.020000000000000018,0.03333333333333337,lpa_split,0.4999429082983541,0.5,-5.709170164591715e-05,-0.0001141834032918343,-0.0034255020987550254
beta,rpa,constant,0.64,0.6,0.040000000000000036,0.06666666666666674,mpa_systolic,3929.8411610315648,3930.6512619063146,-0.8101008747498781,-0.00020609838440792882,-0.003091475766118929
beta,rpa,constant,0.64,0.6,0.040000000000000036,0.06666666666666674,mpa_diastolic,4.688039161911859,4.679746225352589,0.008292936559270103,0.0017720910835598322,0.026581366253397454
beta,rpa,constant,0.64,0.6,0.040000000000000036,0.06666666666666674,mpa_mean,812.5098940358745,812.7413177002337,-0.23142366435922668,-0.0002847445544100952,-0.004271168316151424
beta,rpa,constant,0.64,0.6,0.040000000000000036,0.06666666666666674,rpa_split,0.5001363358252909,0.5,0.00013633582529093413,0.00027267165058186826,0.00409007475872802
beta,rpa,constant,0.64,0.6,0.040000000000000036,0.06666666666666674,lpa_split,0.49986366417470907,0.5,-0.00013633582529093413,-0.00027267165058186826,-0.00409007475872802
beta,rpa,constant,0.66,0.6,0.06000000000000005,0.10000000000000009,mpa_systolic,3929.1181085107323,3930.6512619063146,-1.5331533955823033,-0.0003900507303816986,-0.0039005073038169825
beta,rpa,constant,0.66,0.6,0.06000000000000005,0.10000000000000009,mpa_diastolic,4.694824816168448,4.679746225352589,0.015078590815859272,0.0032220958337806443,0.032220958337806416
beta,rpa,constant,0.66,0.6,0.06000000000000005,0.10000000000000009,mpa_mean,812.3020888130213,812.7413177002337,-0.43922888721237996,-0.00054042888880713,-0.0054042888880712955
beta,rpa,constant,0.66,0.6,0.06000000000000005,0.10000000000000009,rpa_split,0.500269798803723,0.5,0.00026979880372302034,0.0005395976074460407,0.005395976074460402
beta,rpa,constant,0.66,0.6,0.06000000000000005,0.10000000000000009,lpa_split,0.499730201196277,0.5,-0.00026979880372302034,-0.0005395976074460407,-0.005395976074460402
beta,rpa,constant,0.68,0.6,0.08000000000000007,0.13333333333333347,mpa_systolic,3928.890169004128,3930.6512619063146,-1.7610929021866468,-0.0004480409949501701,-0.003360307462126272
beta,rpa,constant,0.68,0.6,0.08000000000000007,0.13333333333333347,mpa_diastolic,4.697584956883105,4.679746225352589,0.017838731530516405,0.0038119014731770786,0.02858926104882806
beta,rpa,constant,0.68,0.6,0.08000000000000007,0.13333333333333347,mpa_mean,812.236985552536,812.7413177002337,-0.5043321476977098,-0.0006205321874428494,-0.004653991405821366
beta,rpa,constant,0.68,0.6,0.08000000000000007,0.13333333333333347,rpa_split,0.5003052400105185,0.5,0.0003052400105184594,0.0006104800210369188,0.0045786001577768866
beta,rpa,constant,0.68,0.6,0.08000000000000007,0.13333333333333347,lpa_split,0.49969475998948154,0.5,-0.0003052400105184594,-0.0006104800210369188,-0.0045786001577768866
beta,rpa,constant,0.7,0.6,0.09999999999999998,0.16666666666666663,mpa_systolic,3928.4692091076527,3930.6512619063146,-2.182052798661971,-0.0005551377248369024,-0.0033308263490214153
beta,rpa,constant,0.7,0.6,0.09999999999999998,0.16666666666666663,mpa_diastolic,4.701720412408737,4.679746225352589,0.02197418705614851,0.004695593734784816,0.028173562408708903
beta,rpa,constant,0.7,0.6,0.09999999999999998,0.16666666666666663,mpa_mean,812.1155925079681,812.7413177002337,-0.6257251922655769,-0.0007698946499190599,-0.004619367899514361
beta,rpa,constant,0.7,0.6,0.09999999999999998,0.16666666666666663,rpa_split,0.5003853088667374,0.5,0.0003853088667373772,0.0007706177334747544,0.004623706400848527
beta,rpa,constant,0.7,0.6,0.09999999999999998,0.16666666666666663,lpa_split,0.4996146911332626,0.5,-0.0003853088667373772,-0.0007706177334747544,-0.004623706400848527
beta,rpa,constant,0.72,0.6,0.12,0.2,mpa_systolic,3928.120320439155,3930.6512619063146,-2.530941467159664,-0.0006438987583783229,-0.0032194937918916143
beta,rpa,constant,0.72,0.6,0.12,0.2,mpa_diastolic,4.705809638704367,4.679746225352589,0.02606341335177831,0.005569407420124496,0.02784703710062248
beta,rpa,constant,0.72,0.6,0.12,0.2,mpa_mean,812.0155089827188,812.7413177002337,-0.7258087175149512,-0.0008930377989994768,-0.004465188994997383
beta,rpa,constant,0.72,0.6,0.12,0.2,rpa_split,0.500444782169004,0.5,0.0004447821690040099,0.0008895643380080198,0.004447821690040099
beta,rpa,constant,0.72,0.6,0.12,0.2,lpa_split,0.499555217830996,0.5,-0.0004447821690040099,-0.0008895643380080198,-0.004447821690040099
beta,rpa,constant,0.74,0.6,0.14,0.23333333333333336,mpa_systolic,3927.8632497148556,3930.6512619063146,-2.7880121914590745,-0.0007093003183668156,-0.003039858507286352
beta,rpa,constant,0.74,0.6,0.14,0.23333333333333336,mpa_diastolic,4.708862371610507,4.679746225352589,0.02911614625791792,0.0062217361488921775,0.026664583495252185
beta,rpa,constant,0.74,0.6,0.14,0.23333333333333336,mpa_mean,811.9416857283233,812.7413177002337,-0.7996319719104577,-0.0009838702112169332,-0.004216586619501142
beta,rpa,constant,0.74,0.6,0.14,0.23333333333333336,rpa_split,0.5004884673019306,0.5,0.0004884673019306396,0.0009769346038612792,0.00418686258797691
beta,rpa,constant,0.74,0.6,0.14,0.23333333333333336,lpa_split,0.49951153269806936,0.5,-0.0004884673019306396,-0.0009769346038612792,-0.00418686258797691
beta,rpa,constant,0.76,0.6,0.16000000000000003,0.2666666666666667,mpa_systolic,3927.6508891640983,3930.6512619063146,-3.000372742216314,-0.0007633271288384846,-0.002862476733144317
beta,rpa,constant,0.76,0.6,0.16000000000000003,0.2666666666666667,mpa_diastolic,4.708467600649798,4.679746225352589,0.028721375297209306,0.006137378805203339,0.023015170519512514
beta,rpa,constant,0.76,0.6,0.16000000000000003,0.2666666666666667,mpa_mean,811.8784174631801,812.7413177002337,-0.8629002370536227,-0.0010617157246235749,-0.003981433967338405
beta,rpa,constant,0.76,0.6,0.16000000000000003,0.2666666666666667,rpa_split,0.5005497363847069,0.5,0.0005497363847069003,0.0010994727694138007,0.004123022885301752
beta,rpa,constant,0.76,0.6,0.16000000000000003,0.2666666666666667,lpa_split,0.4994502636152931,0.5,-0.0005497363847069003,-0.0010994727694138007,-0.004123022885301752
beta,rpa,constant,0.78,0.6,0.18000000000000005,0.3000000000000001,mpa_systolic,3927.379598247512,3930.6512619063146,-3.2716636588024812,-0.000832346458845033,-0.002774488196150109
beta,rpa,constant,0.78,0.6,0.18000000000000005,0.3000000000000001,mpa_diastolic,4.704104159171917,4.679746225352589,0.024357933819327826,0.0052049689548053675,0.017349896516017885
beta,rpa,constant,0.78,0.6,0.18000000000000005,0.3000000000000001,mpa_mean,811.7950370059144,812.7413177002337,-0.9462806943192845,-0.0011643073555026332,-0.0038810245183421095
beta,rpa,constant,0.78,0.6,0.18000000000000005,0.3000000000000001,rpa_split,0.5006617196776894,0.5,0.0006617196776893541,0.0013234393553787083,0.004411464517929026
beta,rpa,constant,0.78,0.6,0.18000000000000005,0.3000000000000001,lpa_split,0.49933828032231065,0.5,-0.0006617196776893541,-0.0013234393553787083,-0.004411464517929026
lrr,lpa,constant,2.0,10.0,-8.0,-0.8,mpa_systolic,3926.654168911084,3930.6512619063146,-3.9970929952305596,-0.0010169034922960889,0.001271129365370111
lrr,lpa,constant,2.0,10.0,-8.0,-0.8,mpa_diastolic,4.700190568875031,4.679746225352589,0.020444343522441955,0.004368686364163177,-0.005460857955203971
lrr,lpa,constant,2.0,10.0,-8.0,-0.8,mpa_mean,811.5845103267804,812.7413177002337,-1.1568073734532618,-0.0014233401800299898,0.0017791752250374872
lrr,lpa,constant,2.0,10.0,-8.0,-0.8,rpa_split,0.4991633508029332,0.5,-0.0008366491970667744,-0.0016732983941335489,0.002091622992666936
lrr,lpa,constant,2.0,10.0,-8.0,-0.8,lpa_split,0.5008366491970668,0.5,0.0008366491970668299,0.0016732983941336599,-0.002091622992667075
lrr,lpa,constant,4.0,10.0,-6.0,-0.6,mpa_systolic,3927.8215595559573,3930.6512619063146,-2.8297023503573655,-0.0007199067436435449,0.0011998445727392417
