name,time,flow_in,flow_out,pressure_in,pressure_out
branch1_seg0,8.6510263929618769e-01,4.1397985812459845e+00,4.1397985812459845e+00,3.0740696060502207e+04,3.0699298074689748e+04
branch1_seg0,8.6608015640273706e-01,4.1654094533624351e+00,4.1654094533624351e+00,3.0881386370890938e+04,3.0839732276357314e+04
branch1_seg0,8.6705767350928642e-01,4.1897615830692230e+00,4.1897615830692230e+00,3.1015161928064310e+04,3.0973264312233616e+04
branch1_seg0,8.6803519061583578e-01,4.2157129000116589e+00,4.2157129000116589e+00,3.1157722432018501e+04,3.1115565303018389e+04
branch1_seg0,8.6901270772238515e-01,4.2456298836305777e+00,4.2456298836305777e+00,3.1322067858917741e+04,3.1279611560081434e+04
branch1_seg0,8.6999022482893451e-01,4.2805318755223540e+00,4.2805318755223540e+00,3.1513797841798125e+04,3.1470992523042900e+04
branch1_seg0,8.7096774193548387e-01,4.3197233133851682e+00,4.3197233133851682e+00,3.1729091391054415e+04,3.1685894157920560e+04
branch1_seg0,8.7194525904203324e-01,4.3610564930755329e+00,4.3610564930755329e+00,3.1956150346858376e+04,3.1912539781927622e+04
branch1_seg0,8.7292277614858260e-01,4.4017358263850106e+00,4.4017358263850106e+00,3.2179617474556875e+04,3.2135600116293026e+04
branch1_seg0,8.7390029325513197e-01,4.4393726530644164e+00,4.4393726530644164e+00,3.2386370950326680e+04,3.2341977223796035e+04
branch1_seg0,8.7487781036168133e-01,4.4729026717468887e+00,4.4729026717468887e+00,3.2570564159926387e+04,3.2525835133208919e+04
branch1_seg0,8.7585532746823069e-01,4.5030234058899294e+00,4.5030234058899294e+00,3.2736028866339038e+04,3.2690998632280141e+04
branch1_seg0,8.7683284457478006e-01,4.5319820952587255e+00,4.5319820952587255e+00,3.2895110016610750e+04,3.2849790195658155e+04
branch1_seg0,8.7781036168132942e-01,4.5627828110432773e+00,4.5627828110432782e+00,3.3064310122105780e+04,3.3018682293995349e+04
branch1_seg0,8.7878787878787878e-01,4.5980980902209367e+00,4.5980980902209367e+00,3.3258310450028155e+04,3.3212329469125951e+04
branch1_seg0,8.7976539589442815e-01,4.6392844264832078e+00,4.6392844264832078e+00,3.3484562738750152e+04,3.3438169894485312e+04
branch1_seg0,8.8074291300097751e-01,4.6858687082854020e+00,4.6858687082854020e+00,3.3740468005708099e+04,3.3693609318625247e+04
branch1_seg0,8.8172043010752688e-01,4.7357038262603046e+00,4.7357038262603046e+00,3.4014231358407204e+04,3.3966874320144605e+04
branch1_seg0,8.8269794721407624e-01,4.7857465986076475e+00,4.7857465986076475e+00,3.4289135435950804e+04,3.4241277969964722e+04
branch1_seg0,8.8367546432062560e-01,4.8331794800734498e+00,4.8331794800734498e+00,3.4549702385241399e+04,3.4501370590440674e+04
branch1_seg0,8.8465298142717497e-01,4.8764652997321525e+00,4.8764652997321525e+00,3.4787487938795486e+04,3.4738723285798165e+04
branch1_seg0,8.8563049853372433e-01,4.9159421455097680e+00,4.9159421455097680e+00,3.5004349342826041e+04,3.4955189921370940e+04
branch1_seg0,8.8660801564027369e-01,4.9537293532998499e+00,4.9537293532998499e+00,3.5211928919520542e+04,3.5162391625987540e+04
branch1_seg0,8.8758553274682306e-01,4.9929671147816430e+00,4.9929671147816430e+00,3.5427476942123263e+04,3.5377547270975447e+04
branch1_seg0,8.8856304985337242e-01,5.0366597811212248e+00,5.0366597811212248e+00,3.5667497460014107e+04,3.5617130862202896e+04
branch1_seg0,8.8954056695992179e-01,5.0865447262956138e+00,5.0865447262956138e+00,3.5941534532566620e+04,3.5890669085303663e+04
branch1_seg0,8.9051808406647115e-01,5.1424067542917458e+00,5.1424067542917458e+00,3.6248406005821576e+04,3.6196981938278659e+04
branch1_seg0,8.9149560117302051e-01,5.2021004932908994e+00,5.2021004932908994e+00,3.6576326532302191e+04,3.6524305527369288e+04
branch1_seg0,8.9247311827956988e-01,5.2622856135442007e+00,5.2622856135442007e+00,3.6906946403844195e+04,3.6854323547708744e+04
branch1_seg0,8.9345063538611924e-01,5.3196156477805809e+00,5.3196156477805809e+00,3.7221882196527782e+04,3.7168686040049979e+04
branch1_seg0,8.9442815249266860e-01,5.3719483421317165e+00,5.3719483421317165e+00,3.7509365690969578e+04,3.7455646207548263e+04
branch1_seg0,8.9540566959921797e-01,5.4191294656656126e+00,5.4191294656656126e+00,3.7768549637704804e+04,3.7714358343048152e+04
branch1_seg0,8.9638318670576733e-01,5.4630516348734153e+00,5.4630516348734153e+00,3.8009830902579117e+04,3.7955200386230375e+04
branch1_seg0,8.9736070381231670e-01,5.5069526128527393e+00,5.5069526128527393e+00,3.8250995755934979e+04,3.8195926229806457e+04
branch1_seg0,8.9833822091886606e-01,5.5541985019081421e+00,5.5541985019081421e+00,3.8510535484436688e+04,3.8454993499417607e+04
branch1_seg0,8.9931573802541542e-01,5.6069926169396478e+00,5.6069926169396478e+00,3.8800553739055584e+04,3.8744483812886188e+04
branch1_seg0,9.0029325513196479e-01,5.6654867111989757e+00,5.6654867111989757e+00,3.9121884158411580e+04,3.9065229291299591e+04
branch1_seg0,9.0127077223851415e-01,5.7276313581253602e+00,5.7276313581253602e+00,3.9463268459005332e+04,3.9405992145424083e+04
branch1_seg0,9.0224828934506351e-01,5.7898351155403551e+00,5.7898351155403551e+00,3.9804977476108230e+04,3.9747079124952819e+04
branch1_seg0,9.0322580645161288e-01,5.8482040586038542e+00,5.8482040586038542e+00,4.0125620392106022e+04,4.0067138351519992e+04
branch1_seg0,9.0420332355816224e-01,5.8999140563229204e+00,5.8999140563229204e+00,4.0409683175919716e+04,4.0350684035356484e+04
branch1_seg0,9.0518084066471161e-01,5.9442104084577743e+00,5.9442104084577743e+00,4.0653019970645182e+04,4.0593577866560605e+04
branch1_seg0,9.0615835777126097e-01,5.9826576474510231e+00,5.9826576474510231e+00,4.0864225351038112e+04,4.0804398774563597e+04
branch1_seg0,9.0713587487781033e-01,6.0185326280049658e+00,6.0185326280049658e+00,4.1061300332568375e+04,4.1001115006288324e+04
branch1_seg0,9.0811339198435970e-01,6.0555692287018754e+00,6.0555692287018754e+00,4.1264756537577668e+04,4.1204200845290645e+04
branch1_seg0,9.0909090909090906e-01,6.0965073114397095e+00,6.0965073114397095e+00,4.1489645074794062e+04,4.1428680001679677e+04
branch1_seg0,9.1006842619745842e-01,6.1419801841044173e+00,6.1419801841044173e+00,4.1739444946519470e+04,4.1678025144678417e+04
branch1_seg0,9.1104594330400779e-01,6.1901602080744365e+00,6.1901602080744365e+00,4.2004116235183777e+04,4.1942214633103038e+04
branch1_seg0,9.1202346041055715e-01,6.2373098162105425e+00,6.2373098162105425e+00,4.2263127055792051e+04,4.2200753957629939e+04
branch1_seg0,9.1300097751710652e-01,6.2790526505814617e+00,6.2790526505814626e+00,4.2492436401348350e+04,4.2429645874842543e+04
branch1_seg0,9.1397849462365588e-01,6.3119086666558415e+00,6.3119086666558406e+00,4.2672927056981760e+04,4.2609807970315203e+04
branch1_seg0,9.1495601173020524e-01,6.3345294708506072e+00,6.3345294708506081e+00,4.2797191781311856e+04,4.2733846486603346e+04
branch1_seg0,9.1593352883675461e-01,6.3481691699048577e+00,6.3481691699048577e+00,4.2872119862043575e+04,4.2808638170344529e+04
branch1_seg0,9.1691104594330397e-01,6.3561993926112521e+00,6.3561993926112521e+00,4.2916232944952899e+04,4.2852670951026790e+04
branch1_seg0,9.1788856304985333e-01,6.3628274480684981e+00,6.3628274480684981e+00,4.2952643387178912e+04,4.2889015112698224e+04
branch1_seg0,9.1886608015640270e-01,6.3714757640996798e+00,6.3714757640996798e+00,4.3000151892989816e+04,4.2936437135348817e+04
branch1_seg0,9.1984359726295206e-01,6.3834168519153938e+00,6.3834168519153938e+00,4.3065748852887671e+04,4.3001914684368516e+04
branch1_seg0,9.2082111436950143e-01,6.3971769718083342e+00,6.3971769718083342e+00,4.3141338451317628e+04,4.3077366681599546e+04
branch1_seg0,9.2179863147605079e-01,6.4089484929441749e+00,6.4089484929441758e+00,4.3206003916625428e+04,4.3141914431695986e+04
branch1_seg0,9.2277614858260015e-01,6.4138823942750376e+00,6.4138823942750367e+00,4.3233107722638371e+04,4.3168968898695617e+04
branch1_seg0,9.2375366568914952e-01,6.4078027314781805e+00,6.4078027314781814e+00,4.3199709810921042e+04,4.3135631783606266e+04
branch1_seg0,9.2473118279569888e-01,6.3887172281238556e+00,6.3887172281238547e+00,4.3094865845489672e+04,4.3030978673208432e+04
branch1_seg0,9.2570869990224824e-01,6.3575584420479005e+00,6.3575584420479005e+00,4.2923698723010210e+04,4.2860123138589734e+04
branch1_seg0,9.2668621700879761e-01,6.3178614175139316e+00,6.3178614175139316e+00,4.2705627792906853e+04,4.2642449178731717e+04
branch1_seg0,9.2766373411534697e-01,6.2744709887370878e+00,6.2744709887370878e+00,4.2467267581479573e+04,4.2404522871592206e+04
branch1_seg0,9.2864125122189634e-01,6.2317343600608757e+00,6.2317343600608757e+00,4.2232498943922670e+04,4.2170181600322052e+04
branch1_seg0,9.2961876832844570e-01,6.1918373269469793e+00,6.1918373269469784e+00,4.2013329290235699e+04,4.1951410916966226e+04
branch1_seg0,9.3059628543499506e-01,6.1539063068441848e+00,6.1539063068441848e+00,4.1804959697534687e+04,4.1743420634466238e+04
branch1_seg0,9.3157380254154443e-01,6.1142304312032083e+00,6.1142304312032083e+00,4.1587004946384761e+04,4.1525862642072731e+04
branch1_seg0,9.3255131964809379e-01,6.0675514996457851e+00,6.0675514996457842e+00,4.1330579732141101e+04,4.1269904217144642e+04
branch1_seg0,9.3352883675464315e-01,6.0089715566743722e+00,6.0089715566743731e+00,4.1008777712993629e+04,4.0948687997426881e+04
branch1_seg0,9.3450635386119252e-01,5.9357859860230064e+00,5.9357859860230064e+00,4.0606741397943544e+04,4.0547383538083319e+04
branch1_seg0,9.3548387096774188e-01,5.8485582854766704e+00,5.8485582854766704e+00,4.0127566295722980e+04,4.0069080712868206e+04
branch1_seg0,9.3646138807429125e-01,5.7510150186840958e+00,5.7510150186840958e+00,3.9591723844947453e+04,3.9534213694760620e+04
branch1_seg0,9.3743890518084061e-01,5.6487658045875904e+00,5.6487658045875904e+00,3.9030029826765232e+04,3.8973542168719352e+04
branch1_seg0,9.3841642228739008e-01,5.5472902555315651e+00,5.5472902555315651e+00,3.8472585846386763e+04,3.8417112943831453e+04
branch1_seg0,9.3939393939393945e-01,5.4499197637024679e+00,5.4499197637024679e+00,3.7937692514529517e+04,3.7883193316892481e+04
branch1_seg0,9.4037145650048881e-01,5.3565663814351971e+00,5.3565663814351971e+00,3.7424866701050749e+04,3.7371301037236408e+04
branch1_seg0,9.4134897360703818e-01,5.2636967286472007e+00,5.2636967286472007e+00,3.6914698198509082e+04,3.6862061231222600e+04
branch1_seg0,9.4232649071358754e-01,5.1656015347934643e+00,5.1656015347934643e+00,3.6375823801410377e+04,3.6324167786062440e+04
branch1_seg0,9.4330400782013690e-01,5.0565308525721520e+00,5.0565308525721520e+00,3.5776656851286527e+04,3.5726091542760798e+04
branch1_seg0,9.4428152492668627e-01,4.9329282979775915e+00,4.9329282979775915e+00,3.5097660771353032e+04,3.5048331488373260e+04
branch1_seg0,9.4525904203323563e-01,4.7949344511443108e+00,4.7949344511443108e+00,3.4339607822026199e+04,3.4291658477514749e+04
branch1_seg0,9.4623655913978499e-01,4.6465724071035801e+00,4.6465724071035801e+00,3.3524598402156094e+04,3.3478132678085065e+04
branch1_seg0,9.4721407624633436e-01,4.4944978340044859e+00,4.4944978340044859e+00,3.2689194641040100e+04,3.2644249662700051e+04
branch1_seg0,9.4819159335288372e-01,4.3457257084782910e+00,4.3457257084782910e+00,3.1871932486815138e+04,3.1828475229730357e+04
branch1_seg0,9.4916911045943309e-01,4.2051419767070843e+00,4.2051419767070843e+00,3.1099652309530920e+04,3.1057600889763849e+04
branch1_seg0,9.5014662756598245e-01,4.0737191653544214e+00,4.0737191653544214e+00,3.0377696569902364e+04,3.0336959378248823e+04
branch1_seg0,9.5112414467253181e-01,3.9481288961396697e+00,3.9481288961396697e+00,2.9687781213748716e+04,2.9648299924787316e+04
branch1_seg0,9.5210166177908118e-01,3.8219523937778916e+00,3.8219523937778916e+00,2.8994645454828606e+04,2.8956425930890829e+04
branch1_seg0,9.5307917888563054e-01,3.6881042984049368e+00,3.6881042984049368e+00,2.8259366703002561e+04,2.8222485660018508e+04
branch1_seg0,9.5405669599217990e-01,3.5416184635042858e+00,3.5416184635042858e+00,2.7454664017126986e+04,2.7419247832491947e+04
branch1_seg0,9.5503421309872927e-01,3.3817742336642702e+00,3.3817742336642702e+00,2.6576578561552327e+04,2.6542760819215684e+04
branch1_seg0,9.5601173020527863e-01,3.2127428377788410e+00,3.2127428377788405e+00,2.5648024491061122e+04,2.5615897062683332e+04
branch1_seg0,9.5698924731182800e-01,3.0424469573326292e+00,3.0424469573326296e+00,2.4712524123523512e+04,2.4682099653950187e+04
branch1_seg0,9.5796676441837736e-01,2.8799757093203810e+00,2.8799757093203810e+00,2.3820007452941110e+04,2.3791207695847908e+04
branch1_seg0,9.5894428152492672e-01,2.7324483958803758e+00,2.7324483958803754e+00,2.3009583527339739e+04,2.2982259043380938e+04
branch1_seg0,9.5992179863147609e-01,2.6024658552212134e+00,2.6024658552212134e+00,2.2295539745179518e+04,2.2269515086627303e+04
branch1_seg0,9.6089931573802545e-01,2.4871240735617732e+00,2.4871240735617732e+00,2.1661923248690451e+04,2.1637052007954837e+04
branch1_seg0,9.6187683284457481e-01,2.3790329067092832e+00,2.3790329067092832e+00,2.1068137150910999e+04,2.1044346821843905e+04
branch1_seg0,9.6285434995112418e-01,2.2690622346955975e+00,2.2690622346955975e+00,2.0464026212833109e+04,2.0441335590486156e+04
branch1_seg0,9.6383186705767354e-01,2.1498849032665670e+00,2.1498849032665670e+00,1.9809339575306240e+04,1.9787840726273571e+04
branch1_seg0,9.6480938416422291e-01,2.0190436853720333e+00,2.0190436853720333e+00,1.9090578750859484e+04,1.9070388314005766e+04
branch1_seg0,9.6578690127077227e-01,1.8803790413217225e+00,1.8803790413217225e+00,1.8328840856004717e+04,1.8310037065591499e+04
branch1_seg0,9.6676441837732163e-01,1.7431979007417457e+00,1.7431979007417457e+00,1.7575252412787322e+04,1.7557820433779903e+04
branch1_seg0,9.6774193548387100e-01,1.6193637601380586e+00,1.6193637601380586e+00,1.6894984142381079e+04,1.6878790504779696e+04
branch1_seg0,9.6871945259042036e-01,1.5192652975998076e+00,1.5192652975998076e+00,1.6345105024641287e+04,1.6329912371665292e+04
branch1_seg0,9.6969696969696972e-01,1.4480889543646731e+00,1.4480889543646731e+00,1.5954106163823386e+04,1.5939625274279737e+04
branch1_seg0,9.7067448680351909e-01,1.4037927231400991e+00,1.4037927231400991e+00,1.5710770033304310e+04,1.5696732106072910e+04
branch1_seg0,9.7165200391006845e-01,1.3776365971650877e+00,1.3776365971650877e+00,1.5567084435045157e+04,1.5553308069073508e+04
branch1_seg0,9.7262952101661782e-01,1.3572382140962602e+00,1.3572382140962602e+00,1.5455028319488752e+04,1.5441455937347788e+04
branch1_seg0,9.7360703812316718e-01,1.3311929212387743e+00,1.3311929212387743e+00,1.5311951569910543e+04,1.5298639640698157e+04
branch1_seg0,9.7458455522971654e-01,1.2936607546789387e+00,1.2936607546789387e+00,1.5105773032184268e+04,1.5092836424637479e+04
branch1_seg0,9.7556207233626591e-01,1.2472270678416939e+00,1.2472270678416937e+00,1.4850695040934275e+04,1.4838222770255858e+04
branch1_seg0,9.7653958944281527e-01,1.2028567784352655e+00,1.2028567784352657e+00,1.4606952080513254e+04,1.4594923512728901e+04
branch1_seg0,9.7751710654936463e-01,1.1767377821122778e+00,1.1767377821122778e+00,1.4463470449625618e+04,1.4451703071804495e+04
branch1_seg0,9.7849462365591400e-01,1.1849260513108228e+00,1.1849260513108228e+00,1.4508451742330202e+04,1.4496602481817094e+04
branch1_seg0,9.7947214076246336e-01,1.2375723303714417e+00,1.2375723303714417e+00,1.4797657877450143e+04,1.4785282154146427e+04
branch1_seg0,9.8044965786901273e-01,1.3348017129904457e+00,1.3348017129904457e+00,1.5331776042476817e+04,1.5318428025346913e+04
branch1_seg0,9.8142717497556209e-01,1.4658897542389955e+00,1.4658897542389955e+00,1.6051892761956344e+04,1.6037233864413953e+04
branch1_seg0,9.8240469208211145e-01,1.6123334325517706e+00,1.6123334325517706e+00,1.6856363865580195e+04,1.6840240531254676e+04
branch1_seg0,9.8338220918866082e-01,1.7540765473662208e+00,1.7540765473662208e+00,1.7635012977099519e+04,1.7617472211625856e+04
branch1_seg0,9.8435972629521018e-01,1.8769643485978920e+00,1.8769643485978920e+00,1.8310082643593465e+04,1.8291313000107482e+04
branch1_seg0,9.8533724340175954e-01,1.9788939137204715e+00,1.9788939137204715e+00,1.8870020707774875e+04,1.8850231768637670e+04
branch1_seg0,9.8631476050830891e-01,2.0723459471292096e+00,2.0723459471292096e+00,1.9383388449683494e+04,1.9362664990212204e+04
branch1_seg0,9.8729227761485827e-01,2.1820140627357851e+00,2.1820140627357851e+00,1.9985837329763792e+04,1.9964017189136430e+04
branch1_seg0,9.8826979472140764e-01,2.3377966749675423e+00,2.3377966749675423e+00,2.0841610767247541e+04,2.0818232800497866e+04
branch1_seg0,9.8924731182795700e-01,2.5649994894199124e+00,2.5649994894199124e+00,2.2089722676172460e+04,2.2064072681278260e+04
branch1_seg0,9.9022482893450636e-01,2.8746887795814651e+00,2.8746887795814651e+00,2.3790964326936286e+04,2.3762217439140473e+04
branch1_seg0,9.9120234604105573e-01,3.2573459134011009e+00,3.2573459134011009e+00,2.5893046235149119e+04,2.5860472776015104e+04
branch1_seg0,9.9217986314760509e-01,3.6821797393056155e+00,3.6821797393056155e+00,2.8226820835184786e+04,2.8189999037791731e+04
branch1_seg0,9.9315738025415445e-01,4.1028544563846117e+00,4.1028544563846117e+00,3.0537747860606760e+04,3.0496719316042916e+04
branch1_seg0,9.9413489736070382e-01,4.4684550822752156e+00,4.4684550822752156e+00,3.2546131850850539e+04,3.2501447300027783e+04
branch1_seg0,9.9511241446725318e-01,4.7368371390995971e+00,4.7368371390995971e+00,3.4020457079046573e+04,3.3973088707655581e+04
branch1_seg0,9.9608993157380255e-01,4.8866283850721572e+00,4.8866283850721572e+00,3.4843317651446079e+04,3.4794451367595357e+04
branch1_seg0,9.9706744868035191e-01,4.9243714077054630e+00,4.9243714077054630e+00,3.5050654502184450e+04,3.5001410788107394e+04
branch1_seg0,9.9804496578690127e-01,4.8845833613821901e+00,4.8845833613821901e+00,3.4832083554599027e+04,3.4783237720985198e+04
branch1_seg0,9.9902248289345064e-01,4.8224963330021344e+00,4.8224963330021344e+00,3.4491015774705156e+04,3.4442790811375140e+04
branch1_seg0,1.0000000000000000e+00,4.8013380786768316e+00,4.8013380786768316e+00,3.4374785395873252e+04,3.4326772015086484e+04
branch1_seg0,1.0009775171065494e+00,5.0672845770424102e+00,5.0672845770424111e+00,7.4524140046326909e+04,7.4473467200556479e+04
branch1_seg0,1.0019550342130987e+00,5.4388550234817465e+00,5.4388550234817465e+00,5.7388974944454545e+04,5.7334586394219717e+04
branch1_seg0,1.0029325513196481e+00,5.9245188113100884e+00,5.9245188113100884e+00,7.0350072780958930e+04,7.0290827592845832e+04
branch1_seg0,1.0039100684261975e+00,6.5203072160233155e+00,6.5203072160233155e+00,6.9611121410875494e+04,6.9545918338715259e+04
branch1_seg0,1.0048875855327468e+00,7.1485225852005314e+00,7.1485225852005314e+00,7.6660331129444225e+04,7.6588845903592213e+04
branch1_seg0,1.0058651026392962e+00,7.7873065404289781e+00,7.7873065404289781e+00,8.0279664054973560e+04,8.0201790989569257e+04
branch1_seg0,1.0068426197458455e+00,8.3976683387890780e+00,8.3976683387890780e+00,8.5671073785374887e+04,8.5587097101987005e+04
branch1_seg0,1.0078201368523949e+00,8.9754387905402826e+00,8.9754387905402826e+00,8.9981226666704213e+04,8.9891472278798799e+04
branch1_seg0,1.0087976539589443e+00,9.5303857212500667e+00,9.5303857212500667e+00,9.4582096374462490e+04,9.4486792517250011e+04
branch1_seg0,1.0097751710654936e+00,1.0093011679176209e+01,1.0093011679176209e+01,9.8947883684853412e+04,9.8846953568061625e+04
branch1_seg0,1.0107526881720430e+00,1.0683625596704109e+01,1.0683625596704109e+01,1.0360693413930148e+05,1.0350009788333446e+05
branch1_seg0,1.0117302052785924e+00,1.1329367530853709e+01,1.1329367530853709e+01,1.0858483368733677e+05,1.0847154001202823e+05
branch1_seg0,1.0127077223851417e+00,1.2036958156845319e+01,1.2036958156845319e+01,1.1407360301421645e+05,1.1395323343264799e+05
branch1_seg0,1.0136852394916911e+00,1.2804244554727429e+01,1.2804244554727429e+01,1.2005503869704553e+05,1.1992699625149826e+05
branch1_seg0,1.0146627565982405e+00,1.3613023440000518e+01,1.3613023440000518e+01,1.2646520929895971e+05,1.2632907906455972e+05
branch1_seg0,1.0156402737047898e+00,1.4445172257571082e+01,1.4445172257571082e+01,1.3316907072309245e+05,1.3302461900051674e+05
branch1_seg0,1.0166177908113392e+00,1.5282166526496185e+01,1.5282166526496185e+01,1.4002814180368357e+05,1.3987532013841861e+05
branch1_seg0,1.0175953079178885e+00,1.6114119315524427e+01,1.6114119315524427e+01,1.4694265309491535e+05,1.4678151190176010e+05
branch1_seg0,1.0185728250244379e+00,1.6940785632029396e+01,1.6940785632029396e+01,1.5388760244392691e+05,1.5371819458760659e+05
branch1_seg0,1.0195503421309873e+00,1.7772669761061866e+01,1.7772669761061866e+01,1.6090859372461058e+05,1.6073086702699997e+05
branch1_seg0,1.0205278592375366e+00,1.8624111971399323e+01,1.8624111971399323e+01,1.6810093186869021e+05,1.6791469074897617e+05
branch1_seg0,1.0215053763440860e+00,1.9510524047540500e+01,1.9510524047540500e+01,1.7557833597825904e+05,1.7538323073778366e+05
branch1_seg0,1.0224828934506354e+00,2.0440771836749182e+01,2.0440771836749182e+01,1.8342585567032441e+05,1.8322144795195691e+05
branch1_seg0,1.0234604105571847e+00,2.1416191695801832e+01,2.1416191695801832e+01,1.9167678731869644e+05,1.9146262540173842e+05
branch1_seg0,1.0244379276637341e+00,2.2428791134404857e+01,2.2428791134404857e+01,2.0030239370385557e+05,2.0007810579251152e+05
branch1_seg0,1.0254154447702835e+00,2.3466115905215219e+01,2.3466115905215219e+01,2.0922880174600409e+05,2.0899414058695195e+05
branch1_seg0,1.0263929618768328e+00,2.4514390734975915e+01,2.4514390734975915e+01,2.1836054040087230e+05,2.1811539649352251e+05
branch1_seg0,1.0273704789833822e+00,2.5564465904498064e+01,2.5564465904498064e+01,2.2761949981635844e+05,2.2736385515731346e+05
branch1_seg0,1.0283479960899315e+00,2.6613038207486209e+01,2.6613038207486209e+01,2.3696391350920597e+05,2.3669778312713112e+05
branch1_seg0,1.0293255131964809e+00,2.7664651793556548e+01,2.7664651793556548e+01,2.4640422127567424e+05,2.4612757475773868e+05
branch1_seg0,1.0303030303030303e+00,2.8727784484246218e+01,2.8727784484246218e+01,2.5598997067185660e+05,2.5570269282701414e+05
branch1_seg0,1.0312805474095796e+00,2.9812974717222168e+01,2.9812974717222172e+01,2.6579360679119552e+05,2.6549547704402328e+05
branch1_seg0,1.0322580645161290e+00,3.0927322565766637e+01,3.0927322565766634e+01,2.7587713867837458e+05,2.7556786545271688e+05
branch1_seg0,1.0332355816226784e+00,3.2073395149227828e+01,3.2073395149227835e+01,2.8627441387801321e+05,2.8595367992652097e+05
branch1_seg0,1.0342130987292277e+00,3.3247134151219221e+01,3.3247134151219221e+01,2.9697545705499960e+05,2.9664298571348737e+05
branch1_seg0,1.0351906158357771e+00,3.4440812628106393e+01,3.4440812628106393e+01,3.0793636859532894e+05,3.0759196046904795e+05
branch1_seg0,1.0361681329423265e+00,3.5644620449058117e+01,3.5644620449058124e+01,3.1909208677514491e+05,3.1873564057065430e+05
branch1_seg0,1.0371456500488758e+00,3.6851338446146201e+01,3.6851338446146194e+01,3.3038391009505541e+05,3.3001539671059401e+05
branch1_seg0,1.0381231671554252e+00,3.8057450522804039e+01,3.8057450522804046e+01,3.4177523909018683e+05,3.4139466458495875e+05
branch1_seg0,1.0391006842619745e+00,3.9265171664136730e+01,3.9265171664136730e+01,3.5326627242580202e+05,3.5287362070916069e+05
branch1_seg0,1.0400782013685239e+00,4.0479956410277204e+01,4.0479956410277204e+01,3.6488664258479100e+05,3.6448184302068822e+05
branch1_seg0,1.0410557184750733e+00,4.1709220083786391e+01,4.1709220083786391e+01,3.7668515123321512e+05,3.7626805903237726e+05
branch1_seg0,1.0420332355816226e+00,4.2958188736589740e+01,4.2958188736589740e+01,3.8870545134013088e+05,3.8827586945276498e+05
branch1_seg0,1.0430107526881720e+00,4.4228858810925608e+01,4.4228858810925608e+01,4.0097175612842629e+05,4.0052946754031704e+05
branch1_seg0,1.0439882697947214e+00,4.5518068661027201e+01,4.5518068661027201e+01,4.1347510338710796e+05,4.1301992270049767e+05
branch1_seg0,1.0449657869012707e+00,4.6819624108578068e+01,4.6819624108578068e+01,4.2617936382088898e+05,4.2571116757980315e+05
branch1_seg0,1.0459433040078201e+00,4.8125429436606794e+01,4.8125429436606794e+01,4.3903006368244108e+05,4.3854880938807502e+05
branch1_seg0,1.0469208211143695e+00,4.9429311372838114e+01,4.9429311372838114e+01,4.5197663213681936e+05,4.5148233902309096e+05
branch1_seg0,1.0478983382209188e+00,5.0728059389517135e+01,5.0728059389517135e+01,4.6498593993443943e+05,4.6447865934054425e+05
branch1_seg0,1.0488758553274682e+00,5.2023325162921900e+01,5.2023325162921900e+01,4.7805576262157224e+05,4.7753552936994302e+05
branch1_seg0,1.0498533724340176e+00,5.3319782989958327e+01,5.3319782989958327e+01,4.9121011713517865e+05,4.9067691930527909e+05
branch1_seg0,1.0508308895405669e+00,5.4624121569770097e+01,5.4624121569770097e+01,5.0449157159624097e+05,5.0394533038054325e+05
branch1_seg0,1.0518084066471163e+00,5.5941463049350887e+01,5.5941463049350887e+01,5.1794056322696264e+05,5.1738114859646914e+05
branch1_seg0,1.0527859237536656e+00,5.7274247114846844e+01,5.7274247114846844e+01,5.3158208878832113e+05,5.3100934631717263e+05
branch1_seg0,1.0537634408602150e+00,5.8620298646840460e+01,5.8620298646840460e+01,5.4541203236748837e+05,5.4482582938101992e+05
branch1_seg0,1.0547409579667644e+00,5.9974372349471828e+01,5.9974372349471828e+01,5.5940028546029085e+05,5.5880054173679615e+05
branch1_seg0,1.0557184750733137e+00,6.1329025300827496e+01,6.1329025300827496e+01,5.7349718017658149e+05,5.7288388992357324e+05
branch1_seg0,1.0566959921798631e+00,6.2677994644049555e+01,6.2677994644049555e+01,5.8765276336535532e+05,5.8702598341891484e+05
branch1_seg0,1.0576735092864125e+00,6.4017401346523954e+01,6.4017401346523954e+01,6.0183005924203654e+05,6.0118988522857137e+05
branch1_seg0,1.0586510263929618e+00,6.5347772040330995e+01,6.5347772040330995e+01,6.1601928231795854e+05,6.1536580459755508e+05
branch1_seg0,1.0596285434995112e+00,6.6672816223483508e+01,6.6672816223483508e+01,6.3023653660574707e+05,6.2956980844351230e+05
branch1_seg0,1.0606060606060606e+00,6.7998746147697460e+01,6.7998746147697460e+01,6.4451905128413148e+05,6.4383906382265443e+05
branch1_seg0,1.0615835777126099e+00,6.9331130803393606e+01,6.9331130803393606e+01,6.5890760973033693e+05,6.5821429842230317e+05
branch1_seg0,1.0625610948191593e+00,7.0673644868834572e+01,7.0673644868834572e+01,6.7343362899417582e+05,6.7272689254548738e+05
branch1_seg0,1.0635386119257086e+00,7.2025954377330862e+01,7.2025954377330862e+01,6.8810449999941490e+05,6.8738424045564164e+05
branch1_seg0,1.0645161290322580e+00,7.3384607225398639e+01,7.3384607225398639e+01,7.0290303474018828e+05,7.0216918866793439e+05
